iteration,fracture,collapse_flag,perturbed_D1,perturbed_G1,perturbed_F2,perturbed_H3,perturbed_L2,perturbed_C2
2442,67.12992985067523,1,9.678791471050893,-5.9590383075056526,-5.904445321804131,2.7571461938057804,7.666936225717112,4.023065837902677
2443,60.81767101675273,1,8.109298335051225,-4.529996731540056,-7.990449111936044,2.323125574097872,6.903654585153444,4.154477788386423
2444,63.45415354433945,1,8.234961427724416,-5.628402333233745,-7.396577729993601,3.593600082834855,7.842492005493301,3.2347458658967256
2445,64.05403000300676,1,8.341901813216683,-5.7483904581244305,-6.2684845487635,2.663451916743722,7.110725537856842,5.228761697408304
2446,68.79606096042475,1,8.873618511212651,-7.692981577198012,-6.706526224047043,2.2779097034052818,7.52856942833264,3.5286549283432636
2447,64.86709948676213,1,8.770981266522549,-5.65935003108842,-5.427757019606256,3.614994584044797,7.202374396674283,4.674756954289123
2448,63.9607340371696,1,8.721119539258453,-5.348676851385104,-5.78187875073512,2.7734526409875855,7.949117186723548,3.270721481848831
2449,61.19841846856741,1,10.0,-2.8054262152867615,-7.263448752998256,2.097831560076188,6.914861801956338,4.126415770904644
2450,62.4467252773632,1,8.824569472877425,-4.497022733772984,-5.242567346671122,3.1648826833773804,6.961146405798339,3.151946898119228
2451,64.94720458924434,1,9.532671376990866,-5.027698939408878,-5.6769563592169145,2.829199718261506,6.931530826841406,4.1808653785624825
2452,65.31001839680238,1,8.292184741575888,-6.4228771160030895,-6.252891304491341,3.205944015687881,8.598354284138633,3.2475398211090933
2453,64.25914343358036,1,8.117574206999228,-6.078773998153612,-6.395257090726513,3.801102980829982,7.9253778711056,3.333246471537791
2454,62.01439016012626,1,7.582944403282452,-5.515078391379757,-5.967094367298008,2.5703262470415114,8.085812001636677,3.494401826638303
2455,61.08735797429292,1,9.162546791815092,-3.487637746459277,-5.25205523529273,3.0994144024053623,7.0099172401931895,3.012612570135979
2456,62.84981265531355,1,8.130416336267482,-5.449713034248527,-6.94247789072714,2.6501517224766884,7.276509812963466,3.9113554981023175
2457,67.37248922473368,1,9.347106357694312,-6.3991456053246605,-5.654562176159697,2.8324196497964538,7.5272478020054985,4.094747711315048
2458,66.69837107583804,1,10.0,-5.364080523653078,-5.997461005648263,3.9534856722593594,8.54969366665777,3.196381952049885
2459,63.17694261711904,1,7.879177617310398,-5.766820879047268,-6.182107673250739,2.4774401319288804,8.256820276106211,4.297303509252793
2460,64.7707640914787,1,9.308408823756734,-5.204651271001845,-6.505081826568627,2.7857297617172647,6.639179011005384,4.526612073461301
2461,64.28878142758343,1,8.402374578837625,-5.7841779203914285,-5.776063003805539,3.181978340582607,8.413175147464369,3.3376738070117713
2462,69.42449877143586,1,9.447342503360431,-7.336159644556749,-6.198364271844968,3.3685233536081984,7.460134622955564,3.944651051296322
2463,62.08762459576956,1,8.676402877302479,-4.4279522680729535,-5.481379006389969,3.1963324384658645,7.393745706345553,3.6804439117655363
2464,65.61730138611941,1,9.876784176215216,-4.969110866618935,-5.5928041949389025,2.448982007499136,7.689884878330791,4.709050313620042
2465,60.37241624665905,1,8.058263257014202,-4.122761441386797,-5.025734743031632,2.8585077364857403,7.894121161522883,4.3767743435935715
2466,64.71836834025855,1,9.220248175674243,-5.227099812282468,-5.891127779214624,2.369162110474419,7.6631526480767755,4.095536664114645
2467,65.05013155865933,1,8.994144562936734,-5.592241870529774,-5.424919462726217,3.439752661051973,7.375912786180284,3.382840932757131
2468,68.57696469764836,1,8.018875699944758,-8.341710158831718,-5.782721535875844,3.4384369787244387,6.7928743096562405,4.109340048449295
2469,70.46689593916435,1,10.0,-7.226554279877971,-4.8196019888661725,3.116746502229196,8.054802803400085,3.785926477320859
2470,63.09945476965176,1,8.02912959096545,-5.510157134826423,-5.301824419080063,3.356356376954409,7.673974395624735,4.480306827180961
2471,70.21602023429278,1,9.632553896518395,-7.593029364601705,-6.291873744623749,2.707502876815736,8.190443886663397,3.0424641016705083
2472,63.133430102797554,1,9.163702972566172,-4.564202733516069,-8.615487145576829,3.700986681909535,7.683382680407148,4.00730468959091
2473,66.42805791275566,1,9.476751716498532,-5.781748168040971,-5.457870430804521,3.8870561890331823,6.641746796650555,4.039648881887275
2474,63.23644063166358,1,8.689430731995369,-5.039816603255568,-6.658811205186256,2.294938568925753,7.960474273270435,4.182857974607019
2475,60.72656440790418,1,8.193593227866465,-4.297663582886727,-6.209689486803537,2.7740916302517853,7.305006294892416,3.571099425637237
2476,64.64286067735691,1,8.37398514683115,-6.096782552941412,-6.153585793985104,2.8778677075943677,6.408577341701978,3.880393522806633
2477,62.99131842226175,1,8.343103138389766,-5.201380931089843,-7.865493117943777,3.4968900362378275,8.150004722620501,5.24210119211074
2478,65.82752742682565,1,9.51605511765638,-5.4665090097127536,-5.348066467021202,2.298603852352721,7.166883027148908,4.506571308393459
2479,64.89299075013659,1,9.507374676867911,-4.9717056375641535,-5.13851070630035,2.74376286111677,7.427699165912124,4.315349891996135
2480,63.1786028931069,1,8.432987773231298,-5.129526113692932,-4.598695455866171,3.3762363323963247,7.3267286838640375,4.431481632190194
2481,68.13964258378734,1,8.436498444544254,-7.647780324540834,-4.3791778022367644,2.538340664099536,7.433654193259816,4.118033401049053
2482,66.30650049789858,1,9.944498893361278,-5.383084832089576,-8.12741710707919,2.7670744677064176,6.989160531823535,4.884512577518015
2483,60.07379671578151,1,8.031545461979936,-4.068886309501703,-5.73728407083592,3.047146865174883,7.420648859571776,3.9988200742716455
2484,62.88733919600004,1,7.444937097250751,-6.009412134021337,-4.6031460950794125,2.087597495265949,7.379362034979898,4.922593899392158
2485,66.64171798299314,1,10.0,-5.426834238527875,-7.406369457828639,3.546196474407054,8.080376137104729,3.660291905690748
2486,70.16340991700359,1,9.224906377240506,-7.878578515380121,-3.6359144268093453,2.0307058821122403,6.542432428184841,4.627177434135578
2487,59.138400626402714,1,7.388059588775218,-4.298104198541668,-5.532513981576139,1.6180277833457641,7.5477879865125,4.027428729407287
2488,59.64590398124253,1,6.6627356202723576,-5.211710649240736,-4.848392957200197,1.5830398953438725,7.898313033694691,4.337154450325128
2489,62.68251055993272,1,8.098207782273883,-5.345191963868767,-5.538606007519338,2.352195977118751,7.164554239890162,3.978966466984599
2490,62.95934224497076,1,9.311027876373753,-4.230570535126011,-5.947290861369029,2.984009818647894,6.43356171304287,5.291173549390644
2491,61.455321997365495,1,8.255087892115922,-4.4696745764083445,-3.726310768311257,3.4461476348445403,6.970180921823646,3.3679528148126465
2492,66.77422352229175,1,10.0,-5.364747542880669,-3.52901170694255,2.536213351368521,7.436920669743247,4.003162051135007
2493,60.3134960459527,1,6.680068939239405,-5.754534745999909,-7.824218946031004,1.2569697166043747,7.515213195521188,3.4949227886461345
2494,63.240113459914745,1,8.44021451292135,-5.169654420760607,-5.154361967533241,3.0290450391509993,7.549600128497846,4.779472725392699
2495,59.492328565651306,1,7.074365455801557,-4.730714520113508,-6.780695505832626,3.5274046839344053,7.9453974760331585,4.129579484076851
2496,63.418574700504635,1,9.407814869545119,-4.44256409976136,-5.951741544445198,2.7132365695912304,6.884007034419294,3.532665559351439
2497,61.67915098662101,1,8.683535079526058,-4.357129981989918,-6.676087771106271,2.131030948327859,6.601487994838,3.921777463831
2498,68.21863968402454,1,9.97278835006988,-6.2687741023539,-5.72026733127368,2.9037244807576315,6.462181785978664,3.7095088563072225
2499,64.94587358273324,1,8.946205900283061,-5.615441158994574,-5.857757863739637,2.7653680710788615,7.439588958723505,3.8785954757170438
2500,61.46482595127436,1,8.495147267851783,-4.304675715828284,-6.912497654024378,2.63685573214313,7.976909085549222,4.950532675474312
2501,69.16236819366235,1,9.94551106839802,-6.634959983124862,-5.673242212551034,2.8695893324465014,8.203775463234301,4.61413832303617
2502,64.14114302893267,1,9.801422285264504,-4.449403875556933,-7.873178209873892,2.940050609802684,6.9385364186879155,4.389498254281358
2503,66.27738793721261,1,9.017254386069435,-6.084513365608376,-5.935789288959166,2.8319346280447237,8.736016931534378,5.106362067949942
2504,63.30289186040073,1,8.566506015475698,-5.165425191294068,-6.366280435089846,3.241042600317564,7.762786810345844,3.752745493038397
2505,69.29311950206322,1,9.44874711349382,-7.314379786866805,-4.991014673772186,1.801932375336552,7.010834105204561,3.846905206650754
2506,65.91528829357276,1,8.264138286150738,-6.797106758846635,-5.1100326970340255,3.0373358978850296,7.11752110746251,2.8831577274666653
2507,60.91012243621218,1,7.838393725706087,-4.710192041277082,-6.158310762079294,2.2649188197614696,8.308626123553424,3.7142748412227755
2508,69.4652171482638,1,9.249850830824375,-7.3842611539532985,-4.725631647093972,3.4028303415384547,8.258576647149136,5.034156445490893
2509,66.31642917740332,1,9.689779569901507,-5.633450714829213,-7.238008026439291,3.3415973988625094,6.693121007569016,3.902975699426656
2510,67.84705487528626,1,9.913690319553574,-6.148219365368958,-5.790886341134562,2.5267097140636636,6.054261443524108,4.442270237958709
2511,62.697206607270985,1,7.588150363956736,-5.786825641227725,-4.7782561466297775,3.0909646049345163,7.167059532577046,3.992777978138821
2512,63.952466211276416,1,8.151439443425852,-5.877737340476392,-5.319668412887557,4.09463749053069,6.5952535614287555,3.570903795647366
2513,68.24452799833429,1,9.3779331021731,-6.95806511455012,-7.066421561233298,3.0212606025360014,6.7228471231712925,3.04762948440435
2514,64.63796439892086,1,9.016849356795797,-5.31787359678731,-5.062733874260839,2.8031648602250714,7.2595670547947835,4.68518687678751
2515,60.47051194475568,1,8.06423116965983,-4.26166580525645,-6.450256237615676,2.747012706160233,7.364561430601659,4.5258620500849736
2516,63.13337702404403,1,8.809671656512663,-4.895355840974953,-5.4173220848736445,2.9155898578797643,6.869488402476277,2.865464115205598
2517,61.6492956183189,1,6.84033362727875,-6.039170913358256,-5.476112217370273,2.2860404930344145,7.869569928477418,4.223367166307382
2518,63.41259521897823,1,8.298906750793888,-5.507028442995711,-7.050606310094129,3.028627601214326,7.693572943244942,4.335654079625169
2519,64.59941144359075,1,9.436236417807924,-5.02236544506173,-8.220092815041802,3.199205377950251,7.962922790180558,3.8800418254254008
2520,65.55738233740414,1,10.0,-4.941416286088443,-7.284777810678388,2.4292120780195146,7.180346075584458,4.420717309346932
2521,63.707888158100545,1,8.196059351917176,-5.719800854622402,-5.61553985586986,2.6854332504373373,7.9685001162708735,3.7232839393755426
2522,61.72790248347598,1,8.05875956069083,-4.870381138785247,-5.742981871174171,3.375918699115099,7.815616882753468,3.24765713454384
2523,66.08180132868173,1,8.328017047598156,-6.843180825098285,-6.62192700216398,2.0072291079465066,7.720980742239415,4.287772984866691
2524,64.7444646913169,1,9.022901404487923,-5.3091934560777565,-4.3132869203895385,4.22076217477335,6.903896110237387,3.9913783372342175
2525,61.213592565398336,1,7.91277383247399,-4.975690887850589,-7.174104974471035,1.6573697394091342,7.25307132893669,2.6302951536170234
2526,64.23653531905671,1,9.773809069200235,-4.529055784888781,-6.8265175220942576,2.6069021294035597,7.069054929260208,3.4586165722173563
2527,61.832829388800185,1,7.3158299372574485,-5.727781716926904,-6.0119566605061365,2.1932709245257698,6.862272758675457,4.412473781619687
2528,67.28037239010298,1,9.448504492270766,-6.313111845958253,-6.973586947561745,2.7764660665576653,6.893665547427923,4.874852470025639
2529,63.813504826584555,1,9.225523771069412,-4.804091502677773,-6.768627647383556,3.0986304326923335,8.037686012913598,3.175053992679491
2530,66.72680626002787,1,10.0,-5.475395387113767,-6.411348741126692,3.0387125411028184,7.438694263919778,3.6940967941074705
2531,61.126116277805316,1,7.5064175831989095,-5.115040295243144,-5.119722343583389,3.118218407993982,6.288525656543671,4.5449834882578095
2532,64.43495737798793,1,9.099731378818142,-5.179644875643507,-5.0375823381158975,3.062784750494889,6.86673688452466,3.8701093937426667
2533,61.34155484436579,1,8.24088780468253,-4.495187073643996,-6.3456173698894185,2.8545684303577605,7.7984897033410885,4.386610113317908
2534,65.95032272252442,1,10.0,-5.0448950960176475,-5.170923276338187,2.782394540043283,6.555377065624969,4.438476975561202
2535,64.62170549342969,1,9.341326134232544,-5.024252465056327,-5.221067419236377,1.9002405654899348,7.07185406688979,5.154455735376071
2536,59.02364017188101,1,7.141787775434187,-4.3737055231468265,-5.524739216994599,3.6170838704798354,8.07975763520469,3.754433458499943
2537,64.5496799360678,1,8.222543355381562,-6.213407914112775,-6.275933845433476,2.4067035015436518,6.914078045694837,3.7329262689863087
2538,63.55126991566954,1,8.588773050195714,-5.202254318064838,-4.007649815911198,2.661489766670057,6.504455340875411,4.533856499850117
2539,63.09264399055613,1,8.096152594693564,-5.592253268079428,-7.285668107073636,2.5562978365927096,7.832300145578303,4.0553927750040595
2540,67.28340170438763,1,10.0,-5.746339222751978,-5.118411015672118,2.486580519609557,7.015094108987753,3.52396897591156
2541,65.46580489644774,1,9.22508918791771,-5.602837688095629,-5.105356866006643,2.187031794790583,7.5955682374999105,3.422268277926736
2542,62.99305772107572,1,8.623308488493185,-4.883338568148694,-5.312225980721376,3.5848545421555134,7.473709725813139,4.051297790672328
2543,65.214208563233,1,10.0,-4.651852766345438,-5.40993748440251,2.521232759213461,8.296369485003574,3.697365545606657
2544,66.69213022064224,1,10.0,-5.341837074978482,-5.019784122218688,3.8215263294978836,7.479589589876981,3.803228909696566
2545,65.29329455021983,1,8.259102267048323,-6.445099188603884,-6.680502875797558,2.869418459108524,8.378588540450579,4.281412265392442
2546,65.06014099222905,1,9.108217272367956,-5.647705024937342,-8.432267395373776,2.2018376502538084,7.027896062350294,4.685497658954238
2547,64.30004543421884,1,9.148338546799168,-5.044448663468008,-5.816835276852473,2.943462863415943,7.217191557808249,4.8008909924732235
2548,62.02158210074166,1,8.324052901046082,-4.821709678325688,-6.606159271864651,3.1420723736470886,7.138737663106088,3.6259186550926716
2549,65.91741158631905,1,9.591067480150363,-5.381979388487833,-5.636871866318836,3.530990595680318,7.3421352673686275,4.476924493696316
2550,68.68572931852552,1,9.339800905642392,-7.059941521408946,-5.675209827377914,2.902415532012446,7.2540909894288665,4.3811479501650545
2551,68.62198472857509,1,10.0,-6.45236075037901,-6.610436311434149,2.772823548885524,6.724539602006981,4.28570543871221
2552,63.025640864500936,1,8.168690032234212,-5.4938720293886885,-5.520471220802333,2.281398635821999,6.526988350238591,3.717251647293092
2553,62.756339619252444,1,8.434706539303903,-5.0629777076442295,-5.437939733090035,3.0379718004043474,7.244383842628546,2.7652953436188947
2554,60.49517902830507,1,8.961457217944591,-3.4206170787430183,-6.225292368741771,2.7908439046142455,7.405609858538938,3.3391429548870653
2555,67.44551190693124,1,8.942220452319553,-6.929205430349019,-8.14503261808807,3.152066537441872,8.014992129542176,4.004575367044955
2556,66.2250975634751,1,9.07408950857685,-6.166097452186006,-5.692925916992132,1.7088719366829341,6.820571789479135,4.6107186103240485
2557,66.01670247134295,1,9.929418593027899,-5.199675924051682,-6.844121816109002,3.0920927661079824,7.722043493884302,3.6151199279546344
2558,62.523268864159206,1,8.101182192938294,-5.231817351387081,-8.101894639893594,4.045569686925382,8.377353704208286,4.2516690038444995
2559,62.15137114797678,1,8.370343819345019,-4.90632221051236,-7.347764068849149,2.402828562420718,7.147695744523578,3.7776306445250243
2560,66.5776127255267,1,10.0,-5.3168252536295215,-5.311214653765786,2.790981283030055,7.939126793847307,4.020728759565141
2561,58.42174719586919,1,7.0403360214522275,-4.260646972727822,-5.866008498287167,2.4033144199064207,7.176469913242478,4.484036240229148
2562,65.58436309335082,1,8.569298184847352,-6.390936104166715,-7.3477860709835525,2.4850147708328496,7.567600575061639,3.9341158783158945
2563,62.50821810867145,1,9.244813452332718,-4.06559391464511,-5.796673409655928,3.622252215769087,6.631184562272898,4.417270378771917
2564,65.80496901682235,1,8.727206687842509,-6.34528025910442,-8.12444266175033,3.4144191176787233,7.280277836196212,4.029696937160367
2565,64.31591413115173,1,8.085815682647958,-6.078616250233427,-5.2279561440939935,2.7472461839092666,7.666381530669147,4.68483108340517
2566,62.40745917450694,1,8.950766439268332,-4.366345137009642,-6.728202537251755,3.6916825262441457,6.85902997276213,3.90985025775543
2567,65.65621458544808,1,9.212543504317631,-5.7747485622840635,-7.118191324640878,2.647837916097531,7.119617185674031,4.167040745316227
2568,64.08131368127742,1,10.0,-4.204482876051836,-5.864528664373173,3.3298226647420113,6.601414879719611,2.656770411649025
2569,67.29711720408332,1,8.859271587352902,-6.9343200233318045,-6.494642652699848,2.07570269210905,7.267454517172633,4.250825270557316
2570,65.1390001246895,1,9.552154360439836,-5.121978846659538,-6.691972895126636,3.485107312305114,7.890614800571593,3.2235878871574597
2571,61.88306250640877,1,8.558529010105914,-4.505910305683252,-7.862211013400939,3.5559852219199204,7.074159345659729,4.7739051941256525
2572,65.1707651911027,1,9.323239446026742,-5.322625329464752,-6.351236843112573,3.79680746396601,7.162579762370063,4.182206017973722
2573,70.28393831807273,1,9.937021509112093,-7.255238488048364,-5.622340677307514,3.3634255904896904,7.4890204625718715,3.764077861764143
2574,63.011656280046864,1,8.827269785039388,-4.884514220291039,-6.674326391282213,1.418509967836182,7.264382823091757,3.872316294214426
2575,65.56995160006292,1,10.0,-4.89761369212187,-5.948555692253914,3.2846778527627722,7.007059664340189,3.4040603333429087
2576,66.63849854126207,1,9.194274639715639,-6.194498486872166,-6.096083827712683,1.8114498023921508,9.043882150072292,3.8502747561127304
2577,63.54452395203376,1,8.061560133740945,-5.752774936555004,-6.04598935428,3.256455004702996,8.043020387234264,3.905052076761391
2578,64.91841516214103,1,8.959759194402263,-5.549979976474238,-5.118802666974506,2.764485499393082,7.15433181675046,4.189353554711283
2579,63.86384862894868,1,9.965583489786122,-3.9780931020633536,-5.583358168211788,4.027731432163788,7.283810115341471,4.0367710732038615
2580,65.31359575857518,1,9.63619749807887,-5.157039434739262,-5.3140429647846235,2.6510164428771414,6.557902473464449,3.3763429778321097
2581,65.00019625918597,1,9.128146567059185,-5.43405251753863,-5.992263223893068,1.6523847478512894,7.760626345787304,5.3372330301579325
2582,64.49454396480388,1,7.9520505934022125,-6.421759425794729,-6.655059898386253,2.092655600879815,8.256578397161876,3.775065164444499
2583,63.17241415319381,1,8.631654765685461,-5.122659150676983,-6.003549814869297,2.2127922558153883,6.0013706640561395,4.427250099687002
2584,61.30199982651019,1,6.048930090635276,-6.55057361351884,-4.109717760781236,2.6573509745746584,8.232797011737949,4.249493956488178
2585,65.09617675751952,1,9.928280280164916,-4.800989856240532,-7.0320731623208586,2.723071898800717,7.214728892206728,3.4706372183997063
2586,64.14853719017508,1,7.754708889617489,-6.498791184415599,-6.604776936360406,1.9603076230323464,7.491270726921331,3.5685690074957135
2587,68.5782845016481,1,9.79417154657266,-6.649325298850855,-7.636387430064349,3.3743284800270366,6.351601985626327,4.82336507242176
2588,62.03953905285387,1,8.443600311183868,-4.548793703294212,-4.729416828914144,4.0109736576420625,7.412819365868871,3.8531340443802984
2589,65.52170304641496,1,9.9660346232338,-4.853044671761529,-4.497826305461627,1.9884051807802456,8.009465757574638,3.3353999313497757
2590,64.91695591840859,1,8.961238889439162,-5.630672549574402,-6.564489296319993,2.6977679524637144,7.4974873813842615,3.700564366286613
2591,65.42900180214953,1,8.409972391576309,-6.348684683710089,-5.332355879489125,3.0671240287577013,7.061737476363962,4.320370890134775
2592,65.54121035902361,1,8.390760260390985,-6.4746011208743806,-6.552985994627738,2.7042253947204986,7.769014143137818,4.184622421698191
2593,63.034709948343924,1,8.32037702672049,-5.258711902614204,-6.514615006049708,3.57318030674046,6.649752567881271,5.0570030281733365
2594,67.07445140914983,1,9.292000418444376,-6.343313145061382,-6.308003348712162,2.571558947515984,7.27194516217329,4.502742060406141
2595,67.21697041111385,1,10.0,-5.76933636825743,-7.086426795679362,2.9628307554418254,7.6469480182769844,3.2596247679504904
2596,61.792169708165076,1,8.624397064659792,-4.311586428291079,-5.404884058121008,2.7490217755763333,8.364577398183325,3.4933121069946647
2597,67.30435774679583,1,10.0,-5.772324518522421,-6.592969071513831,2.505544163991657,7.859502231248726,3.8250097737833313
2598,64.49696356086012,1,8.709046914090967,-5.664601260636224,-6.655221744414815,4.9737790705674465,7.020139537399844,2.1579752505048786
2599,65.00275536689263,1,8.843262471226712,-5.765854756461057,-6.493510663626876,2.9413024963152243,6.995556494879715,4.401860787602884
2600,66.673532087842,1,10.0,-5.405477838999935,-5.39688646624716,2.534794177553198,6.758207230237164,4.729649156878163
2601,64.46047234774,1,10.0,-4.319414977945455,-5.371709279470732,2.4466364723101908,6.840906099039171,4.300590626612226
2602,65.48485349468108,1,8.643639054808082,-6.137680255302124,-6.761757679339223,2.818993298058885,8.435187787249477,4.7297253386374445
2603,64.54516382706295,1,8.480306030102096,-5.932226521935173,-5.868913865094209,1.8239372817047603,7.780412394792567,3.4655514184810157
2604,66.51012947363755,1,8.914731254510025,-6.432119212778743,-7.102058720509945,3.2160109898419145,7.568850382614834,4.481482738653273
2605,67.68948284946786,1,8.337526307519362,-7.6073219802185985,-5.547639276330479,3.326903243776551,7.106361473369179,3.11223729910414
2606,62.41133016183861,1,10.0,-3.1857370369859073,-4.026798003070013,3.2255532014317816,7.023446346718734,4.176359333587513
2607,60.226759717460084,1,8.123706350175517,-3.9723151059334274,-5.618478800362154,2.834213974881308,7.846857152718929,5.284575725183888
2608,64.53562190340833,1,8.568709599527512,-5.758480122638889,-6.376587669779255,2.8637168954400316,7.768836945264874,4.556458419829613
2609,65.95931565890854,1,10.0,-5.098765871155247,-5.328657294586102,2.6813328088874635,6.908739646540069,3.3564240051389618
2610,61.50328677807171,1,8.587710194568048,-4.046836092375262,-3.697459374371303,3.078578180329603,7.824494085345123,5.136329150547505
2611,62.88311811901597,1,9.213720501325104,-4.2266438302344636,-4.797555277671474,3.0468481353799732,6.570613722056859,5.203987979202883
2612,65.37129948564434,1,8.208076829851908,-6.551917187174788,-5.428815724200337,2.18382065925631,7.800802850358621,3.95730673049479
2613,63.57712028942447,1,8.775533024185886,-4.96055893327047,-4.981937018573611,2.7075062028262424,8.603244075770782,4.720550485094166
2614,61.56134619466847,1,7.348152494247979,-5.599071103317374,-6.524626147729889,2.5917686294452777,8.142110090228577,2.4597374234335914
2615,64.74481336375847,1,8.431533133690804,-6.136276046787989,-6.061800449162791,1.7939969630452735,7.375956857398246,2.983796656727972
2616,64.47124799086531,1,9.684161793773352,-4.569865025246397,-5.85817375455831,4.198510019683018,7.165938532831121,4.125668730302328
2617,64.65371044935121,1,10.0,-4.3919104345862365,-5.401229396872878,2.4593396049825564,7.656799024230966,3.9839865694467633
2618,64.51997190848279,1,8.426389395226854,-5.950520955976974,-6.523041004174827,3.6508833564667547,7.5837084541297966,2.949961254329671
2619,67.33126536536587,1,9.595853871110553,-6.176069420849259,-5.9727411378261674,3.142547604036619,6.820091063980904,3.884290284271194
2620,63.95809753203933,1,8.221420906703294,-6.027417629399311,-6.755003213462153,2.1133847225600766,6.815204013793064,2.4306190754502657
2621,68.77437655436978,1,7.992553140698396,-8.405101628964797,-5.908892916246735,3.3676844654596065,8.090224831287339,4.241653769933811
2622,61.90921696286412,1,6.839260592564459,-6.217342130816799,-5.238737507837146,2.4970259198198543,7.416999763348761,3.2848269856845187
2623,58.93362881236926,1,5.8598430444945855,-5.709751118786567,-5.709095354009084,2.9957781762016173,6.358679666936539,4.299042368940455
2624,63.52077031575472,1,7.904516389084396,-6.029736257089909,-7.648006134588005,2.2423061552465886,7.549210252394906,4.379139961007604
2625,66.36066657512475,1,9.207479163211513,-6.141047607099052,-7.170236437394996,2.5693501012244813,7.272621697605643,3.9643949836009815
2626,67.19360605557294,1,9.887205945167334,-5.828361705016147,-6.637141718495339,3.2534132351520224,6.909448205853217,4.098987829549909
2627,63.60675675742305,1,10.0,-3.7929636803321296,-6.612140711238515,3.159774949247738,8.499124508360119,5.161535221218607
2628,66.75937053555356,1,9.391939052307478,-6.035995190113594,-5.291869853167771,2.949466760042213,7.28803326776475,4.0893903324749745
2629,67.621085625506,1,10.0,-5.963969431669193,-8.673179455186157,3.3837176550898245,7.728145192244012,4.492784229528466
2630,66.23471501350295,1,9.218218638516063,-6.100331724273641,-8.600007322035179,2.6265234133781976,7.970394368002198,3.979232419890113
2631,60.67898268462678,1,8.697333533939135,-3.6915989941057585,-6.276922455396301,3.447523737164847,7.613557406840487,4.227017596760827
2632,62.13266779130176,1,7.78984735939245,-5.314268688542254,-4.818248457419334,2.8685756974468504,8.151058074209466,3.0429716400866074
2633,66.65762786178993,1,8.488337760817522,-6.908876059559231,-5.326047446118657,2.994304287974949,7.648337116340559,3.3154082521674946
2634,60.53588272170903,1,6.393042040949485,-5.994918695376885,-5.588441661066248,3.352439440674106,6.9732687827349356,2.862345928220088
2635,65.5992982103839,1,8.43981779033715,-6.456174448280931,-7.053427302680406,2.8751936897084716,8.596665257784311,3.654705686664938
2636,67.59078883435426,1,10.0,-5.840901521904421,-6.144804880259154,2.955256739681423,8.127355102779665,4.152050943252176
2637,63.36315782986302,1,7.49167404006788,-6.204819331619144,-6.357597013879637,4.17891099352409,7.353463712014777,4.52693317323047
2638,63.744039480129025,1,8.100578582721004,-5.786685348593414,-4.876118922619773,3.2753915906781113,6.699888840621649,4.595954666321887
2639,64.66438301658165,1,9.921480854625134,-4.5596608962378475,-6.069411995585334,2.383945032469043,6.647365965830662,4.059096145842543
2640,62.750970474603015,1,8.388460740977212,-5.164246847808693,-6.201662311671709,1.651465598690338,6.761078857379571,4.244670825913829
2641,65.60353531228253,1,9.405448519816565,-5.478125502623986,-5.131645145301246,2.573246471671419,6.789102552688848,4.133168794955237
2642,65.37579997869234,1,8.665692765485455,-6.266190497331781,-7.140332944624409,1.2728098270193462,7.261593587259864,3.7262640609238984
2643,59.92839877308525,1,8.767414563572602,-3.318378056231777,-6.585919117439913,2.5687855230311873,7.403423725601227,4.181845203572358
2644,65.40034612890888,1,9.353098405764369,-5.358816916544405,-6.001608673440572,3.2190343219761006,8.044208983638232,4.503520210739485
2645,66.37982915079685,1,9.602956776770313,-5.661062273150133,-5.75093260608625,2.229048233614621,7.873832205553462,4.165962676477683
2646,66.62312552337089,1,9.961877028269878,-5.382339244740091,-4.106957884632493,2.607058963881885,6.550703873532752,4.296124820727398
2647,66.55660374882306,1,9.95642734168736,-5.568774173411056,-8.696170888418004,3.449893720673499,7.1477049926711365,3.160579361335702
2648,63.899949395382265,1,8.46586468106777,-5.500419747274022,-5.259459361118,3.406212953518941,7.1299463075907425,4.397105486995109
2649,64.13737013492701,1,8.491045877417301,-5.529200385648211,-3.353968482478535,2.7644134041136716,7.129813103943123,4.428518062381633
2650,63.62701716990426,1,8.85049828528393,-5.125717851992727,-7.2738144443357236,1.8016275073074421,8.214205862231513,4.003830028306256
2651,65.44209235860977,1,8.712111131465154,-6.020940165755586,-4.643898664166013,2.968285550525727,7.630561906244364,3.804948849078868
2652,65.19932570984923,1,8.629409746793357,-6.066611089794388,-6.13977678891673,2.214564931325299,8.310635610204706,3.687416614124091
2653,66.32887784104352,1,9.650841285803866,-5.655182476503145,-7.303967400155375,2.2682648996163155,7.245255748852003,4.958749915982191
2654,64.24492062795319,1,7.484102487827187,-6.795431677438556,-6.6292341517547575,3.161284491261703,6.396960028484178,3.9295126062258516
2655,69.28529163459216,1,9.510227261447001,-7.176393352022549,-5.529255718037668,3.5426268364211997,6.983569664867162,4.123563293279857
2656,65.46236852948309,1,10.0,-4.803799321205095,-5.408623813920567,2.4755058433817756,6.998647436064592,4.482169405203256
2657,67.11214438177421,1,10.0,-5.6657546066413085,-5.710800308804479,2.735630074588739,6.529565699992811,4.251956219138959
2658,65.72475323859014,1,9.04877768646591,-5.896281333362777,-6.423522282473213,2.473288217656772,8.032024970499263,4.264561083644804
2659,59.91327297348724,1,6.94469059743019,-5.0632181199314275,-5.8606727669953775,2.071704262555457,7.732693428495605,5.030830463584369
